Dates,USD/CAD,USD/INR ,USD/EUR,USD/NOK 
10/19/2012,0.99,53.84,0.77,5.66
10/22/2012,0.99,53.48,0.77,5.67
10/23/2012,0.99,53.74,0.77,5.73
10/24/2012,0.99,53.74,0.77,5.75
10/25/2012,0.99,53.58,0.77,5.78
10/26/2012,1.00,53.58,0.77,5.77
10/29/2012,1.00,54.07,0.78,5.77
10/30/2012,1.00,53.97,0.77,5.73
10/31/2012,1.00,53.81,0.77,5.70
11/1/2012,1.00,53.71,0.77,5.68
11/2/2012,1.00,53.81,0.78,5.74
11/5/2012,1.00,54.61,0.78,5.73
11/6/2012,0.99,54.44,0.78,5.71
11/7/2012,1.00,54.22,0.78,5.74
11/8/2012,1.00,54.38,0.78,5.72
11/9/2012,1.00,54.76,0.79,5.74
11/12/2012,1.00,54.88,0.79,5.75
11/13/2012,1.00,54.88,0.79,5.77
11/14/2012,1.00,54.88,0.79,5.76
11/15/2012,1.00,54.69,0.78,5.76
11/16/2012,1.00,55.18,0.78,5.79
11/19/2012,1.00,55.07,0.78,5.74
11/20/2012,1.00,55.10,0.78,5.73
11/21/2012,1.00,55.13,0.78,5.71
11/22/2012,1.00,55.21,0.78,5.68
11/23/2012,0.99,55.52,0.77,5.66
11/26/2012,0.99,55.73,0.77,5.65
11/27/2012,0.99,55.46,0.77,5.69
11/28/2012,0.99,55.46,0.77,5.67
11/29/2012,0.99,54.83,0.77,5.69
11/30/2012,0.99,54.27,0.77,5.67
12/3/2012,1.00,54.77,0.77,5.64
12/4/2012,0.99,54.69,0.76,5.62
12/5/2012,0.99,54.56,0.77,5.63
12/6/2012,0.99,54.14,0.77,5.65
12/7/2012,0.99,54.48,0.77,5.67
12/10/2012,0.99,54.51,0.77,5.67
12/11/2012,0.99,54.28,0.77,5.65
12/12/2012,0.98,54.32,0.76,5.62
12/13/2012,0.98,54.47,0.76,5.63
12/14/2012,0.99,54.49,0.76,5.62
12/17/2012,0.98,54.85,0.76,5.61
12/18/2012,0.99,54.85,0.76,5.60
12/19/2012,0.99,54.55,0.76,5.57
12/20/2012,0.99,54.86,0.76,5.56
12/21/2012,0.99,55.07,0.76,5.57
12/24/2012,0.99,54.96,0.76,5.59
12/25/2012,0.99,54.96,0.76,5.60
12/26/2012,0.99,54.85,0.76,5.59
12/27/2012,1.00,54.93,0.76,5.58
12/28/2012,1.00,54.78,0.76,5.59
12/31/2012,0.99,54.99,0.76,5.56
1/1/2013,0.99,54.69,0.76,5.56
1/2/2013,0.98,54.36,0.76,5.55
1/3/2013,0.99,54.49,0.77,5.59
1/4/2013,0.99,55.08,0.77,5.60
1/7/2013,0.99,55.23,0.76,5.59
1/8/2013,0.99,55.01,0.76,5.60
1/9/2013,0.99,54.76,0.77,5.60
1/10/2013,0.98,54.58,0.75,5.52
1/11/2013,0.98,54.76,0.75,5.53
1/14/2013,0.98,54.50,0.75,5.50
1/15/2013,0.98,54.63,0.75,5.57
1/16/2013,0.99,54.70,0.75,5.57
1/17/2013,0.99,54.39,0.75,5.57
1/18/2013,0.99,53.71,0.75,5.60
1/21/2013,0.99,53.76,0.75,5.60
1/22/2013,0.99,53.81,0.75,5.58
1/23/2013,1.00,53.67,0.75,5.56
1/24/2013,1.00,53.69,0.75,5.53
1/25/2013,1.01,53.69,0.74,5.52
1/28/2013,1.01,53.92,0.74,5.53
1/29/2013,1.00,53.78,0.74,5.50
1/30/2013,1.00,53.31,0.74,5.48
1/31/2013,1.00,53.22,0.74,5.47
2/1/2013,1.00,53.20,0.73,5.46
2/4/2013,1.00,53.29,0.74,5.48
2/5/2013,1.00,53.13,0.74,5.48
2/6/2013,1.00,53.17,0.74,5.50
2/7/2013,1.00,53.22,0.75,5.52
2/8/2013,1.00,53.51,0.75,5.54
2/11/2013,1.00,53.86,0.75,5.50
2/12/2013,1.00,53.85,0.74,5.48
2/13/2013,1.00,53.82,0.74,5.48
2/14/2013,1.00,53.93,0.75,5.54
2/15/2013,1.01,54.23,0.75,5.54
2/18/2013,1.01,54.20,0.75,5.56
2/19/2013,1.01,54.20,0.75,5.54
2/20/2013,1.02,54.07,0.75,5.60
2/21/2013,1.02,54.48,0.76,5.68
2/22/2013,1.02,54.19,0.76,5.66
2/25/2013,1.03,53.87,0.77,5.70
2/26/2013,1.03,54.10,0.77,5.70
2/27/2013,1.02,53.88,0.76,5.69
2/28/2013,1.03,54.36,0.77,5.74
3/1/2013,1.03,54.91,0.77,5.75
3/4/2013,1.03,54.87,0.77,5.71
3/5/2013,1.03,54.93,0.77,5.70
3/6/2013,1.03,54.72,0.77,5.72
3/7/2013,1.03,54.57,0.76,5.67
3/8/2013,1.03,54.29,0.77,5.73
3/11/2013,1.03,54.41,0.77,5.72
3/12/2013,1.03,54.19,0.77,5.71
3/13/2013,1.03,54.31,0.77,5.74
3/14/2013,1.02,54.37,0.77,5.79
3/15/2013,1.02,54.02,0.76,5.76
3/18/2013,1.02,54.18,0.77,5.79
3/19/2013,1.03,54.38,0.78,5.84
3/20/2013,1.03,54.37,0.77,5.85
3/21/2013,1.03,54.28,0.78,5.84
3/22/2013,1.02,54.34,0.77,5.80
3/25/2013,1.02,54.18,0.78,5.85
3/26/2013,1.02,54.37,0.78,5.83
3/27/2013,1.02,54.37,0.78,5.85
3/28/2013,1.02,54.28,0.78,5.84
3/29/2013,1.02,54.28,0.78,5.85
4/1/2013,1.02,54.28,0.78,5.83
4/2/2013,1.01,54.27,0.78,5.82
4/3/2013,1.01,54.44,0.78,5.81
4/4/2013,1.01,54.89,0.77,5.78
4/5/2013,1.02,54.81,0.77,5.73
4/8/2013,1.02,54.58,0.77,5.74
4/9/2013,1.02,54.59,0.76,5.71
4/10/2013,1.01,54.53,0.77,5.74
4/11/2013,1.01,54.53,0.76,5.71
4/12/2013,1.01,54.53,0.76,5.71
4/15/2013,1.03,54.63,0.77,5.75
4/16/2013,1.02,54.15,0.76,5.72
4/17/2013,1.03,54.21,0.77,5.80
4/18/2013,1.03,53.97,0.77,5.82
4/19/2013,1.03,53.97,0.77,5.82
4/22/2013,1.03,54.15,0.77,5.85
4/23/2013,1.03,54.39,0.77,5.92
4/24/2013,1.03,54.39,0.77,5.90
4/25/2013,1.02,54.22,0.77,5.87
4/26/2013,1.02,54.38,0.77,5.85
4/29/2013,1.01,54.25,0.76,5.81
4/30/2013,1.01,53.81,0.76,5.77
5/1/2013,1.01,53.81,0.76,5.77
5/2/2013,1.01,53.82,0.77,5.80
5/3/2013,1.01,53.94,0.76,5.80
5/6/2013,1.01,54.19,0.76,5.84
5/7/2013,1.00,54.15,0.76,5.84
5/8/2013,1.00,54.17,0.76,5.75
5/9/2013,1.01,54.25,0.77,5.78
5/10/2013,1.01,54.80,0.77,5.79
5/13/2013,1.01,54.74,0.77,5.80
5/14/2013,1.02,54.82,0.77,5.84
5/15/2013,1.02,54.78,0.78,5.85
5/16/2013,1.02,54.79,0.78,5.83
5/17/2013,1.03,54.89,0.78,5.85
5/20/2013,1.02,55.11,0.78,5.83
5/21/2013,1.03,55.42,0.77,5.79
5/22/2013,1.04,55.48,0.78,5.82
5/23/2013,1.03,55.59,0.77,5.83
5/24/2013,1.03,55.64,0.77,5.83
5/27/2013,1.03,55.58,0.77,5.85
5/28/2013,1.04,55.97,0.78,5.90
5/29/2013,1.04,56.17,0.77,5.90
5/30/2013,1.03,56.38,0.77,5.82
5/31/2013,1.04,56.51,0.77,5.87
6/3/2013,1.03,56.77,0.76,5.80
6/4/2013,1.03,56.45,0.76,5.81
6/5/2013,1.03,56.73,0.76,5.81
6/6/2013,1.03,56.85,0.75,5.75
6/7/2013,1.02,57.07,0.76,5.77
6/10/2013,1.02,58.14,0.75,5.76
6/11/2013,1.02,58.40,0.75,5.78
6/12/2013,1.02,57.79,0.75,5.76
6/13/2013,1.02,57.99,0.75,5.74
6/14/2013,1.02,57.53,0.75,5.72
6/17/2013,1.02,57.87,0.75,5.72
6/18/2013,1.02,58.77,0.75,5.74
6/19/2013,1.03,58.72,0.75,5.77
6/20/2013,1.04,59.57,0.76,6.00
6/21/2013,1.05,59.27,0.76,6.06
6/24/2013,1.05,59.68,0.76,6.13
6/25/2013,1.05,59.68,0.76,6.09
6/26/2013,1.05,60.73,0.77,6.11
6/27/2013,1.05,60.20,0.77,6.04
6/28/2013,1.05,59.39,0.77,6.07
7/1/2013,1.05,59.52,0.77,6.09
7/2/2013,1.05,59.67,0.77,6.11
7/3/2013,1.05,60.22,0.77,6.11
7/4/2013,1.05,60.13,0.77,6.11
7/5/2013,1.06,60.24,0.78,6.25
7/8/2013,1.06,60.62,0.78,6.14
7/9/2013,1.05,60.15,0.78,6.18
7/10/2013,1.05,59.66,0.77,6.09
7/11/2013,1.04,59.68,0.76,6.06
7/12/2013,1.04,59.63,0.77,6.06
7/15/2013,1.04,59.90,0.77,6.06
7/16/2013,1.04,59.32,0.76,5.99
7/17/2013,1.04,59.35,0.76,5.99
7/18/2013,1.04,59.69,0.76,5.98
7/19/2013,1.04,59.35,0.76,5.97
7/22/2013,1.03,59.72,0.76,5.93
7/23/2013,1.03,59.77,0.76,5.87
7/24/2013,1.03,59.13,0.76,5.93
7/25/2013,1.03,59.11,0.75,5.90
7/26/2013,1.03,59.05,0.75,5.92
7/29/2013,1.03,59.42,0.75,5.94
7/30/2013,1.03,60.49,0.75,5.94
7/31/2013,1.03,60.36,0.75,5.89
8/1/2013,1.03,60.45,0.76,5.95
8/2/2013,1.04,61.10,0.75,5.94
8/5/2013,1.04,60.88,0.75,5.92
8/6/2013,1.04,60.79,0.75,5.92
8/7/2013,1.04,61.30,0.75,5.90
8/8/2013,1.03,60.86,0.75,5.91
8/9/2013,1.03,60.86,0.75,5.85
8/12/2013,1.03,61.28,0.75,5.87
8/13/2013,1.03,61.20,0.75,5.89
8/14/2013,1.03,61.44,0.75,5.89
8/15/2013,1.03,61.44,0.75,5.91
8/16/2013,1.03,61.66,0.75,5.91
8/19/2013,1.03,63.13,0.75,5.92
8/20/2013,1.04,63.23,0.75,5.95
8/21/2013,1.05,64.05,0.75,6.08
8/22/2013,1.05,64.63,0.75,6.11
8/23/2013,1.05,63.33,0.75,6.02
8/26/2013,1.05,64.31,0.75,6.04
8/27/2013,1.05,66.19,0.75,6.02
8/28/2013,1.05,68.85,0.75,6.05
8/29/2013,1.05,66.60,0.76,6.09
8/30/2013,1.05,65.71,0.76,6.12
9/2/2013,1.05,66.02,0.76,6.08
9/3/2013,1.05,67.73,0.76,6.07
9/4/2013,1.05,67.09,0.76,6.06
9/5/2013,1.05,66.12,0.76,6.12
9/6/2013,1.04,65.25,0.76,6.08
9/9/2013,1.04,65.25,0.75,6.01
9/10/2013,1.03,63.84,0.75,5.92
9/11/2013,1.03,63.37,0.75,5.91
9/12/2013,1.03,63.54,0.75,5.88
9/13/2013,1.04,63.50,0.75,5.93
9/16/2013,1.03,62.85,0.75,5.91
9/17/2013,1.03,63.37,0.75,5.91
9/18/2013,1.02,63.39,0.74,5.82
9/19/2013,1.03,61.78,0.74,5.83
9/20/2013,1.03,62.28,0.74,5.93
9/23/2013,1.03,62.60,0.74,5.92
9/24/2013,1.03,62.77,0.74,5.97
9/25/2013,1.03,62.44,0.74,6.01
9/26/2013,1.03,62.08,0.74,5.98
9/27/2013,1.03,62.50,0.74,5.99
9/30/2013,1.03,62.62,0.74,6.01
10/1/2013,1.03,62.47,0.74,6.00
10/2/2013,1.03,62.47,0.74,6.01
10/3/2013,1.03,61.74,0.73,5.95
10/4/2013,1.03,61.44,0.74,5.97
10/7/2013,1.03,61.80,0.74,5.97
10/8/2013,1.04,61.80,0.74,5.97
10/9/2013,1.04,61.94,0.74,5.99
10/10/2013,1.04,61.36,0.74,6.04
10/11/2013,1.03,61.08,0.74,6.00
10/14/2013,1.04,61.55,0.74,5.98
10/15/2013,1.04,61.85,0.74,6.02
10/16/2013,1.03,61.85,0.74,5.99
10/17/2013,1.03,61.22,0.73,5.93
10/18/2013,1.03,61.27,0.73,5.90
10/21/2013,1.03,61.52,0.73,5.92
10/22/2013,1.03,61.65,0.73,5.90
10/23/2013,1.04,61.59,0.73,5.92
10/24/2013,1.04,61.47,0.72,5.89
10/25/2013,1.04,61.46,0.72,5.89
10/28/2013,1.04,61.53,0.73,5.90
10/29/2013,1.05,61.32,0.73,5.90
10/30/2013,1.05,61.24,0.73,5.90
10/31/2013,1.04,61.50,0.74,5.94
11/1/2013,1.04,61.73,0.74,5.97
11/4/2013,1.04,61.73,0.74,5.95
11/5/2013,1.05,61.63,0.74,5.99
11/6/2013,1.04,62.40,0.74,5.95
11/7/2013,1.05,62.42,0.75,6.05
11/8/2013,1.05,62.48,0.75,6.14
11/11/2013,1.05,63.24,0.75,6.15
11/12/2013,1.05,63.70,0.74,6.19
11/13/2013,1.05,63.32,0.74,6.17
11/14/2013,1.05,63.12,0.74,6.15
11/15/2013,1.04,63.12,0.74,6.11
11/18/2013,1.04,62.42,0.74,6.12
11/19/2013,1.05,62.38,0.74,6.09
11/20/2013,1.05,62.58,0.74,6.11
11/21/2013,1.05,62.94,0.74,6.09
11/22/2013,1.05,62.87,0.74,6.06
11/25/2013,1.05,62.50,0.74,6.10
11/26/2013,1.05,62.52,0.74,6.09
11/27/2013,1.06,62.16,0.74,6.11
11/28/2013,1.06,62.41,0.74,6.09
11/29/2013,1.06,62.45,0.74,6.13
12/2/2013,1.06,62.32,0.74,6.12
12/3/2013,1.06,62.37,0.74,6.10
12/4/2013,1.07,62.06,0.74,6.15
12/5/2013,1.07,61.77,0.73,6.15
12/6/2013,1.06,61.42,0.73,6.16
12/9/2013,1.06,61.14,0.73,6.14
12/10/2013,1.06,61.04,0.73,6.11
12/11/2013,1.06,61.25,0.73,6.13
12/12/2013,1.06,61.83,0.73,6.20
12/13/2013,1.06,62.13,0.73,6.18
12/16/2013,1.06,61.75,0.73,6.15
12/17/2013,1.06,62.02,0.73,6.11
12/18/2013,1.07,62.11,0.73,6.14
12/19/2013,1.07,62.12,0.73,6.15
12/20/2013,1.06,62.04,0.73,6.16
12/23/2013,1.06,61.96,0.73,6.15
12/24/2013,1.06,61.80,0.73,6.16
12/25/2013,1.06,61.80,0.73,6.15
12/26/2013,1.06,62.16,0.73,6.14
12/27/2013,1.07,61.85,0.73,6.15
12/30/2013,1.06,61.92,0.72,6.07
12/31/2013,1.06,61.80,0.73,6.07
1/1/2014,1.06,61.91,0.73,6.07
1/2/2014,1.07,62.27,0.73,6.17
1/3/2014,1.06,62.16,0.74,6.16
1/6/2014,1.07,62.32,0.73,6.17
1/7/2014,1.08,62.31,0.73,6.17
1/8/2014,1.08,62.08,0.74,6.20
1/9/2014,1.08,62.08,0.73,6.18
1/10/2014,1.09,61.91,0.73,6.14
1/13/2014,1.09,61.52,0.73,6.12
1/14/2014,1.09,61.52,0.73,6.08
1/15/2014,1.09,61.55,0.74,6.14
1/16/2014,1.09,61.54,0.73,6.18
1/17/2014,1.10,61.55,0.74,6.16
1/20/2014,1.09,61.62,0.74,6.18
1/21/2014,1.10,61.89,0.74,6.17
1/22/2014,1.11,61.83,0.74,6.16
1/23/2014,1.11,61.93,0.73,6.09
1/24/2014,1.11,62.69,0.73,6.15
1/27/2014,1.11,63.10,0.73,6.15
1/28/2014,1.12,62.52,0.73,6.13
1/29/2014,1.12,62.41,0.73,6.17
1/30/2014,1.12,62.58,0.74,6.25
1/31/2014,1.11,62.66,0.74,6.28
2/3/2014,1.11,62.58,0.74,6.29
2/4/2014,1.11,62.54,0.74,6.28
2/5/2014,1.11,62.58,0.74,6.23
2/6/2014,1.11,62.39,0.74,6.22
2/7/2014,1.10,62.29,0.73,6.18
2/10/2014,1.11,62.44,0.73,6.13
2/11/2014,1.10,62.22,0.73,6.13
2/12/2014,1.10,62.11,0.74,6.12
2/13/2014,1.10,62.44,0.73,6.10
2/14/2014,1.10,61.93,0.73,6.08
2/17/2014,1.10,61.86,0.73,6.08
2/18/2014,1.09,62.22,0.73,6.04
2/19/2014,1.11,62.22,0.73,6.08
2/20/2014,1.11,62.23,0.73,6.10
2/21/2014,1.11,62.13,0.73,6.08
2/24/2014,1.11,62.06,0.73,6.04
2/25/2014,1.11,61.96,0.73,6.04
2/26/2014,1.11,61.99,0.73,6.05
2/27/2014,1.11,61.99,0.73,6.04
2/28/2014,1.11,61.76,0.72,6.00
3/3/2014,1.11,62.04,0.73,6.05
3/4/2014,1.11,61.86,0.73,6.01
3/5/2014,1.10,61.76,0.73,5.99
3/6/2014,1.10,61.12,0.72,5.98
3/7/2014,1.11,61.09,0.72,5.99
3/10/2014,1.11,60.84,0.72,5.96
3/11/2014,1.11,60.95,0.72,5.96
3/12/2014,1.11,61.22,0.72,5.95
3/13/2014,1.11,61.18,0.72,5.97
3/14/2014,1.11,61.19,0.72,5.97
3/17/2014,1.11,61.19,0.72,5.95
3/18/2014,1.11,61.21,0.72,5.96
3/19/2014,1.12,60.96,0.72,6.04
3/20/2014,1.12,61.33,0.73,6.07
3/21/2014,1.12,60.93,0.73,6.05
3/24/2014,1.12,60.79,0.72,6.02
3/25/2014,1.12,60.48,0.72,6.03
3/26/2014,1.11,60.17,0.73,6.05
3/27/2014,1.10,60.32,0.73,6.00
3/28/2014,1.11,59.89,0.73,6.01
3/31/2014,1.11,59.89,0.73,5.99
4/1/2014,1.10,59.89,0.73,5.98
4/2/2014,1.10,59.90,0.73,5.97
4/3/2014,1.10,60.18,0.73,6.00
4/4/2014,1.10,60.09,0.73,6.00
4/7/2014,1.10,60.13,0.73,5.99
4/8/2014,1.09,60.13,0.72,5.98
4/9/2014,1.09,60.14,0.72,5.94
4/10/2014,1.09,60.07,0.72,5.93
4/11/2014,1.10,60.18,0.72,5.93
4/14/2014,1.10,60.18,0.72,5.96
4/15/2014,1.10,60.23,0.72,5.95
4/16/2014,1.10,60.39,0.72,5.97
4/17/2014,1.10,60.29,0.72,5.99
4/18/2014,1.10,60.29,0.72,5.99
4/21/2014,1.10,60.59,0.72,6.00
4/22/2014,1.10,60.77,0.72,5.99
4/23/2014,1.10,61.09,0.72,6.00
4/24/2014,1.10,61.09,0.72,6.00
4/25/2014,1.10,60.63,0.72,6.02
4/28/2014,1.10,60.65,0.72,6.01
4/29/2014,1.09,60.43,0.72,6.01
4/30/2014,1.10,60.34,0.72,5.95
5/1/2014,1.10,60.34,0.72,5.94
5/2/2014,1.10,60.16,0.72,5.94
5/5/2014,1.10,60.23,0.72,5.96
5/6/2014,1.09,60.10,0.72,5.92
5/7/2014,1.09,60.14,0.72,5.91
5/8/2014,1.08,60.06,0.72,5.90
5/9/2014,1.09,60.03,0.73,5.91
5/12/2014,1.09,60.05,0.73,5.92
5/13/2014,1.09,59.67,0.73,5.92
5/14/2014,1.09,59.67,0.73,5.92
5/15/2014,1.09,59.29,0.73,5.95
5/16/2014,1.09,58.78,0.73,5.93
5/19/2014,1.09,58.60,0.73,5.93
5/20/2014,1.09,58.64,0.73,5.95
5/21/2014,1.09,58.78,0.73,5.94
5/22/2014,1.09,58.46,0.73,5.95
5/23/2014,1.09,58.51,0.73,5.96
5/26/2014,1.09,58.72,0.73,5.96
5/27/2014,1.09,59.04,0.73,5.95
5/28/2014,1.09,58.94,0.74,5.98
5/29/2014,1.08,59.04,0.74,5.97
5/30/2014,1.08,59.10,0.73,5.97
6/2/2014,1.09,59.16,0.74,6.00
6/3/2014,1.09,59.39,0.73,6.00
6/4/2014,1.09,59.34,0.74,6.00
6/5/2014,1.09,59.33,0.73,5.99
6/6/2014,1.09,59.18,0.73,5.95
6/9/2014,1.09,59.19,0.74,5.97
6/10/2014,1.09,59.30,0.74,5.98
6/11/2014,1.09,59.28,0.74,6.00
6/12/2014,1.09,59.26,0.74,5.99
6/13/2014,1.09,59.77,0.74,5.99
6/16/2014,1.08,60.17,0.74,5.99
6/17/2014,1.09,60.02,0.74,6.00
6/18/2014,1.08,60.40,0.74,6.01
6/19/2014,1.08,60.09,0.73,6.12
6/20/2014,1.08,60.19,0.74,6.12
6/23/2014,1.07,60.21,0.74,6.11
6/24/2014,1.07,60.12,0.73,6.11
6/25/2014,1.07,60.13,0.73,6.13
6/26/2014,1.07,60.14,0.73,6.13
6/27/2014,1.07,60.09,0.73,6.13
6/30/2014,1.07,60.19,0.73,6.13
7/1/2014,1.06,60.08,0.73,6.16
7/2/2014,1.07,59.69,0.73,6.17
7/3/2014,1.06,59.75,0.73,6.19
7/4/2014,1.07,59.74,0.74,6.19
7/7/2014,1.07,60.02,0.74,6.16
7/8/2014,1.07,59.79,0.73,6.19
7/9/2014,1.07,59.76,0.73,6.15
7/10/2014,1.07,60.21,0.73,6.17
7/11/2014,1.07,59.94,0.73,6.18
7/14/2014,1.07,60.08,0.73,6.18
7/15/2014,1.08,60.14,0.74,6.21
7/16/2014,1.07,60.14,0.74,6.20
7/17/2014,1.08,60.18,0.74,6.21
7/18/2014,1.07,60.29,0.74,6.19
7/21/2014,1.07,60.31,0.74,6.20
7/22/2014,1.07,60.25,0.74,6.19
7/23/2014,1.07,60.11,0.74,6.20
7/24/2014,1.07,60.11,0.74,6.20
7/25/2014,1.08,60.11,0.74,6.21
7/28/2014,1.08,60.14,0.74,6.23
7/29/2014,1.09,60.14,0.75,6.25
7/30/2014,1.09,60.06,0.75,6.26
7/31/2014,1.09,60.56,0.75,6.29
8/1/2014,1.09,61.19,0.74,6.27
8/4/2014,1.09,60.94,0.75,6.27
8/5/2014,1.10,60.85,0.75,6.28
8/6/2014,1.09,61.51,0.75,6.27
8/7/2014,1.09,61.23,0.75,6.25
8/8/2014,1.10,61.15,0.75,6.24
8/11/2014,1.09,61.18,0.75,6.18
8/12/2014,1.09,61.09,0.75,6.18
8/13/2014,1.09,61.22,0.75,6.16
8/14/2014,1.09,60.77,0.75,6.16
8/15/2014,1.09,60.77,0.75,6.14
8/18/2014,1.09,60.77,0.75,6.16
8/19/2014,1.09,60.68,0.75,6.16
8/20/2014,1.10,60.62,0.75,6.20
8/21/2014,1.09,60.68,0.75,6.15
8/22/2014,1.09,60.47,0.76,6.17
8/25/2014,1.10,60.57,0.76,6.18
8/26/2014,1.10,60.44,0.76,6.18
8/27/2014,1.09,60.45,0.76,6.18
8/28/2014,1.09,60.52,0.76,6.18
8/29/2014,1.09,60.52,0.76,6.20
9/1/2014,1.09,60.53,0.76,6.19
9/2/2014,1.09,60.69,0.76,6.19
9/3/2014,1.09,60.49,0.76,6.22
9/4/2014,1.09,60.37,0.77,6.26
9/5/2014,1.09,60.41,0.77,6.28
9/8/2014,1.10,60.30,0.78,6.33
9/9/2014,1.10,60.61,0.77,6.35
9/10/2014,1.09,60.96,0.77,6.34
9/11/2014,1.10,60.93,0.77,6.38
9/12/2014,1.11,60.66,0.77,6.36
9/15/2014,1.11,61.15,0.77,6.39
9/16/2014,1.10,61.06,0.77,6.40
9/17/2014,1.10,60.92,0.78,6.45
9/18/2014,1.09,60.85,0.77,6.32
9/19/2014,1.10,60.83,0.78,6.35
9/22/2014,1.10,60.82,0.78,6.35
9/23/2014,1.11,60.95,0.78,6.36
9/24/2014,1.11,60.97,0.78,6.39
9/25/2014,1.11,61.35,0.78,6.40
9/26/2014,1.12,61.16,0.79,6.46
9/29/2014,1.12,61.53,0.79,6.45
9/30/2014,1.12,61.76,0.79,6.43
10/1/2014,1.12,61.61,0.79,6.45
10/2/2014,1.12,61.61,0.79,6.45
10/3/2014,1.12,61.61,0.80,6.53
10/6/2014,1.11,61.61,0.79,6.47
10/7/2014,1.12,61.41,0.79,6.46
10/8/2014,1.11,61.40,0.79,6.44
10/9/2014,1.12,61.06,0.79,6.47
10/10/2014,1.12,61.34,0.79,6.51
10/13/2014,1.12,61.11,0.78,6.47
10/14/2014,1.13,61.42,0.79,6.58
10/15/2014,1.13,61.42,0.78,6.54
10/16/2014,1.13,61.85,0.78,6.54
10/17/2014,1.13,61.44,0.78,6.55
10/20/2014,1.13,61.36,0.78,6.55
10/21/2014,1.12,61.32,0.79,6.57
10/22/2014,1.12,61.29,0.79,6.61
10/23/2014,1.12,61.29,0.79,6.58
10/24/2014,1.12,61.29,0.79,6.60
10/27/2014,1.12,61.31,0.79,6.60
10/28/2014,1.12,61.33,0.79,6.61
10/29/2014,1.12,61.36,0.79,6.71
10/30/2014,1.12,61.45,0.79,6.70
10/31/2014,1.13,61.37,0.80,6.75
11/3/2014,1.14,61.42,0.80,6.80
11/4/2014,1.14,61.42,0.80,6.86
11/5/2014,1.14,61.42,0.80,6.83
11/6/2014,1.14,61.42,0.81,6.87
11/7/2014,1.13,61.64,0.80,6.82
11/10/2014,1.14,61.51,0.81,6.81
11/11/2014,1.13,61.56,0.80,6.80
11/12/2014,1.13,61.50,0.80,6.80
11/13/2014,1.14,61.57,0.80,6.79
11/14/2014,1.13,61.72,0.80,6.75
11/17/2014,1.13,61.74,0.80,6.78
11/18/2014,1.13,61.75,0.80,6.73
11/19/2014,1.13,61.96,0.80,6.79
11/20/2014,1.13,61.95,0.80,6.77
11/21/2014,1.12,61.78,0.81,6.81
11/24/2014,1.13,61.92,0.80,6.78
11/25/2014,1.13,61.87,0.80,6.80
11/26/2014,1.12,61.85,0.80,6.83
11/27/2014,1.13,61.88,0.80,6.93
11/28/2014,1.14,62.03,0.80,7.03
12/1/2014,1.13,62.02,0.80,6.94
12/2/2014,1.14,61.89,0.81,7.03
12/3/2014,1.14,61.91,0.81,7.04
12/4/2014,1.14,61.94,0.81,7.06
12/5/2014,1.14,61.80,0.81,7.16
12/8/2014,1.15,61.84,0.81,7.16
12/9/2014,1.14,61.89,0.81,7.13
12/10/2014,1.15,62.02,0.80,7.16
12/11/2014,1.15,62.35,0.81,7.29
12/12/2014,1.16,62.30,0.80,7.35
12/15/2014,1.17,62.94,0.80,7.48
12/16/2014,1.16,63.54,0.80,7.43
12/17/2014,1.16,63.62,0.81,7.41
12/18/2014,1.16,63.11,0.81,7.39
12/19/2014,1.16,63.30,0.82,7.36
12/22/2014,1.16,63.25,0.82,7.42
12/23/2014,1.16,63.29,0.82,7.44
12/24/2014,1.16,63.53,0.82,7.45
12/25/2014,1.16,63.53,0.82,7.43
12/26/2014,1.16,63.57,0.82,7.47
12/29/2014,1.16,63.68,0.82,7.46
12/30/2014,1.16,63.38,0.82,7.43
12/31/2014,1.16,63.04,0.83,7.45
1/1/2015,1.16,63.36,0.83,7.45
1/2/2015,1.18,63.30,0.83,7.59
1/5/2015,1.18,63.42,0.84,7.64
1/6/2015,1.18,63.57,0.84,7.75
1/7/2015,1.18,63.18,0.84,7.70
1/8/2015,1.18,62.67,0.85,7.63
1/9/2015,1.19,62.33,0.84,7.65
1/12/2015,1.20,62.14,0.85,7.75
1/13/2015,1.20,62.15,0.85,7.76
1/14/2015,1.20,62.19,0.85,7.62
1/15/2015,1.20,62.07,0.86,7.58
1/16/2015,1.20,61.87,0.86,7.55
1/19/2015,1.19,61.71,0.86,7.62
1/20/2015,1.21,61.71,0.87,7.67
1/21/2015,1.23,61.64,0.86,7.59
1/22/2015,1.24,61.71,0.88,7.66
1/23/2015,1.24,61.44,0.89,7.77
1/26/2015,1.25,61.44,0.89,7.80
1/27/2015,1.24,61.41,0.88,7.73
1/28/2015,1.25,61.41,0.89,7.83
1/29/2015,1.26,61.88,0.88,7.83
1/30/2015,1.27,61.87,0.89,7.73
2/2/2015,1.26,61.81,0.88,7.65
2/3/2015,1.24,61.68,0.87,7.52
2/4/2015,1.26,61.76,0.88,7.60
2/5/2015,1.24,61.74,0.87,7.51
2/6/2015,1.25,61.70,0.88,7.63
2/9/2015,1.25,62.17,0.88,7.62
2/10/2015,1.26,62.21,0.88,7.58
2/11/2015,1.26,62.26,0.88,7.65
2/12/2015,1.25,62.31,0.88,7.64
2/13/2015,1.24,62.20,0.88,7.59
2/16/2015,1.25,62.16,0.88,7.57
